candidate_id,composite_score,semantic_score,skill_score,structural_score,behavioral_score,current_title,current_company,location,years_of_experience
CAND_0007827,0.5945,0.7068,0.25,0.85,0.573,Customer Support,Stark Industries,"Kolkata, West Bengal",6.5
CAND_0084545,0.5945,0.7357,0.1667,0.8,0.6765,Senior Data Engineer,InMobi,"Pune, Maharashtra",4.0
CAND_0000828,0.5945,0.7457,0.4167,0.5,0.6465,Project Manager,Globex Inc,Seattle,10.1
CAND_0068999,0.5944,0.713,0.3333,0.85,0.4575,Sales Executive,Acme Corp,"Coimbatore, Tamil Nadu",8.1
CAND_0069936,0.5944,0.7333,0.25,1.0,0.376,Business Analyst,Wayne Enterprises,"Mumbai, Maharashtra",7.1
CAND_0005853,0.5944,0.6996,0.0,1.0,0.7475,Customer Support,Pied Piper,"Noida, Uttar Pradesh",5.3
CAND_0001537,0.5944,0.7305,0.4167,0.7,0.473,Project Manager,Stark Industries,London,6.3
CAND_0041913,0.5944,0.726,0.25,0.7,0.689,Software Engineer,Razorpay,New York,7.8
CAND_0021797,0.5943,0.676,0.1667,1.0,0.58,.NET Developer,CRED,"Noida, Uttar Pradesh",7.3
CAND_0084354,0.5943,0.6945,0.4167,0.85,0.3855,Accountant,Pied Piper,"Chennai, Tamil Nadu",6.3
CAND_0021718,0.5943,0.684,0.3333,0.85,0.508,Accountant,Hooli,"Chandigarh, Chandigarh",9.0
CAND_0004337,0.5943,0.6687,0.0,1.0,0.8015,Frontend Engineer,Stark Industries,"Noida, Uttar Pradesh",7.1
CAND_0039546,0.5943,0.7271,0.25,0.7,0.6865,Senior Software Engineer,Infosys,"Pune, Maharashtra",6.9
CAND_0036484,0.5943,0.7607,0.1667,0.85,0.582,AI Research Engineer,InMobi,"Kolkata, West Bengal",5.7
CAND_0004369,0.5942,0.6637,0.3333,1.0,0.393,Cloud Engineer,Pied Piper,"Bangalore, Karnataka",7.3
CAND_0008521,0.5942,0.6666,0.25,1.0,0.492,Java Developer,Hooli,"Pune, Maharashtra",8.4
CAND_0042086,0.5942,0.7296,0.3333,1.0,0.2775,Mechanical Engineer,Stark Industries,"Bangalore, Karnataka",7.5
CAND_0003802,0.5942,0.7383,0.1667,1.0,0.4705,Software Engineer,Globex Inc,"Delhi, Delhi",5.7
CAND_0023515,0.5942,0.7314,0.4167,0.65,0.52,Customer Support,Hooli,"Trivandrum, Kerala",9.5
CAND_0025749,0.5941,0.6766,0.1667,1.0,0.578,Cloud Engineer,Zomato,"Bangalore, Karnataka",5.9
CAND_0091836,0.5941,0.7147,0.3333,0.85,0.453,HR Manager,Pied Piper,"Indore, Madhya Pradesh",6.1
CAND_0013392,0.5941,0.7218,0.3333,0.65,0.6405,Senior Software Engineer,Paytm,"Kochi, Kerala",4.6
CAND_0092195,0.594,0.7178,0.4167,0.8,0.393,Business Analyst,Globex Inc,"Pune, Maharashtra",9.4
CAND_0033775,0.594,0.7517,0.25,0.85,0.492,Senior Data Engineer,Unacademy,"Coimbatore, Tamil Nadu",7.3
CAND_0018246,0.594,0.7476,0.1667,0.8,0.6535,ML Engineer,Aganitha,"Bangalore, Karnataka",4.7
CAND_0096739,0.5939,0.6796,0.25,1.0,0.4675,Backend Engineer,Ola,"Delhi, Delhi",6.1
CAND_0072413,0.5939,0.7175,0.25,1.0,0.4015,Accountant,Wayne Enterprises,"Noida, Uttar Pradesh",8.7
CAND_0089498,0.5939,0.7215,0.25,0.85,0.5445,AI Specialist,Genpact AI,"Chennai, Tamil Nadu",5.8
CAND_0097294,0.5939,0.6962,0.25,0.7,0.7385,Analytics Engineer,InMobi,Sydney,7.4
CAND_0040489,0.5939,0.7226,0.3333,0.7,0.5885,Business Analyst,Stark Industries,Sydney,8.0
CAND_0002413,0.5938,0.6902,0.1667,0.85,0.7025,Software Engineer,Acme Corp,"Bhubaneswar, Odisha",8.6
CAND_0023245,0.5938,0.7272,0.3333,0.85,0.4295,Business Analyst,Wayne Enterprises,"Ahmedabad, Gujarat",5.6
CAND_0014067,0.5938,0.7214,0.25,0.85,0.544,Operations Manager,Pied Piper,"Gurgaon, Haryana",6.7
CAND_0078319,0.5938,0.7283,0.3333,0.8,0.478,Project Manager,Acme Corp,"Mumbai, Maharashtra",9.3
CAND_0032554,0.5938,0.7244,0.4167,0.65,0.5305,Content Writer,Dunder Mifflin,"Kolkata, West Bengal",9.1
CAND_0094529,0.5938,0.7457,0.25,0.85,0.5015,Computer Vision Engineer,Verloop.io,"Ahmedabad, Gujarat",5.7
CAND_0071131,0.5938,0.7382,0.0833,0.8,0.773,AI Specialist,Genpact AI,"Bangalore, Karnataka",4.1
CAND_0044378,0.5938,0.7505,0.0833,0.85,0.7015,Senior Data Engineer,Nykaa,"Gurgaon, Haryana",6.6
CAND_0025046,0.5938,0.7848,0.25,0.85,0.433,AI Specialist,Genpact AI,"Gurgaon, Haryana",6.7
CAND_0011065,0.5937,0.7141,0.1667,1.0,0.5105,Computer Vision Engineer,Nykaa,"Mumbai, Maharashtra",5.4
CAND_0041321,0.5937,0.7287,0.1667,1.0,0.485,Business Analyst,Pied Piper,"Delhi, Delhi",8.8
CAND_0053461,0.5937,0.7228,0.3333,0.8,0.487,Mechanical Engineer,Stark Industries,"Mumbai, Maharashtra",10.4
CAND_0004168,0.5937,0.7319,0.0833,1.0,0.5835,Accountant,Hooli,"Bangalore, Karnataka",6.1
CAND_0043698,0.5937,0.7517,0.1667,0.85,0.5945,Senior Data Engineer,Tech Mahindra,"Ahmedabad, Gujarat",7.4
CAND_0065446,0.5936,0.6933,0.3333,0.85,0.488,Graphic Designer,Globex Inc,"Gurgaon, Haryana",9.0
CAND_0016220,0.5936,0.696,0.1667,1.0,0.5415,Data Engineer,Wayne Enterprises,"Noida, Uttar Pradesh",5.0
CAND_0035119,0.5936,0.7014,0.3333,0.85,0.474,Operations Manager,Globex Inc,"Coimbatore, Tamil Nadu",6.6
CAND_0034270,0.5936,0.7158,0.1667,1.0,0.507,Data Scientist,Krutrim,"Mumbai, Maharashtra",5.4
CAND_0050556,0.5936,0.7319,0.3333,0.85,0.4205,Mechanical Engineer,Stark Industries,"Chandigarh, Chandigarh",6.4
CAND_0044168,0.5936,0.731,0.0833,1.0,0.5845,Senior Data Engineer,Globex Inc,"Delhi, Delhi",5.9
CAND_0011432,0.5936,0.7488,0.1667,0.85,0.5995,Senior Data Scientist,Amazon,"Chennai, Tamil Nadu",7.6
CAND_0032515,0.5936,0.737,0.25,0.7,0.666,Machine Learning Engineer,PharmEasy,Seattle,5.1
CAND_0019978,0.5935,0.7082,0.4167,0.85,0.357,Sales Executive,Dunder Mifflin,"Bhubaneswar, Odisha",5.1
CAND_0023861,0.5935,0.6817,0.0833,1.0,0.6705,Software Engineer,Mphasis,"Hyderabad, Telangana",7.9
CAND_0024157,0.5935,0.7008,0.1667,1.0,0.5325,Analytics Engineer,Stark Industries,"Delhi, Delhi",5.5
CAND_0002830,0.5935,0.7479,0.3333,0.8,0.442,Customer Support,Pied Piper,"Bangalore, Karnataka",9.2
CAND_0097644,0.5935,0.723,0.1667,0.8,0.694,Senior Software Engineer,Mphasis,"Bangalore, Karnataka",4.6
CAND_0056049,0.5934,0.6727,0.3333,0.85,0.523,Backend Engineer,Swiggy,"Kolkata, West Bengal",7.3
CAND_0072485,0.5934,0.7033,0.4167,0.85,0.3655,Sales Executive,Acme Corp,"Bhubaneswar, Odisha",8.2
CAND_0085291,0.5934,0.6941,0.3333,0.8,0.5355,Graphic Designer,Stark Industries,"Delhi, Delhi",9.5
CAND_0086087,0.5934,0.6989,0.4167,0.65,0.573,Accountant,Acme Corp,"Chennai, Tamil Nadu",9.4
CAND_0006553,0.5934,0.7168,0.0833,1.0,0.6085,Senior Software Engineer,Pied Piper,"Delhi, Delhi",7.0
CAND_0032089,0.5934,0.7343,0.1667,0.85,0.6235,ML Engineer,Saarthi.ai,"Trivandrum, Kerala",6.6
CAND_0028833,0.5933,0.6901,0.4167,0.85,0.388,Marketing Manager,Stark Industries,"Gurgaon, Haryana",7.4
CAND_0035864,0.5933,0.6856,0.3333,0.85,0.5,Analytics Engineer,Hooli,"Indore, Madhya Pradesh",8.0
CAND_0003408,0.5933,0.7098,0.4167,0.85,0.3535,Accountant,Hooli,"Kolkata, West Bengal",8.5
CAND_0076963,0.5933,0.7056,0.1667,1.0,0.5235,Backend Engineer,Dunder Mifflin,"Bangalore, Karnataka",6.5
CAND_0016868,0.5933,0.7192,0.1667,1.0,0.4995,Senior Software Engineer,Mphasis,"Pune, Maharashtra",6.5
CAND_0075698,0.5933,0.6932,0.3333,0.65,0.687,Marketing Manager,Acme Corp,"Kolkata, West Bengal",10.2
CAND_0004131,0.5933,0.7394,0.25,0.85,0.51,Junior ML Engineer,Flipkart,"Coimbatore, Tamil Nadu",6.8
CAND_0004800,0.5933,0.7333,0.4167,0.6,0.5625,Customer Support,Globex Inc,"Hyderabad, Telangana",12.1
CAND_0008218,0.5933,0.7858,0.1667,0.85,0.533,Senior Software Engineer (ML),Aganitha,"Coimbatore, Tamil Nadu",7.0
CAND_0073620,0.5933,0.7714,0.4167,0.5,0.5955,AI Research Engineer,TCS,"Noida, Uttar Pradesh",4.4
CAND_0060886,0.5933,0.7742,0.25,0.65,0.649,Senior Software Engineer (ML),Genpact AI,"Jaipur, Rajasthan",4.6
CAND_0056331,0.5932,0.6965,0.3333,0.85,0.4805,Business Analyst,Dunder Mifflin,"Jaipur, Rajasthan",6.5
CAND_0079370,0.5932,0.7323,0.0,1.0,0.6845,Senior Software Engineer,Mindtree,"Mumbai, Maharashtra",7.1
CAND_0098226,0.5932,0.7353,0.3333,0.7,0.5625,Computer Vision Engineer,Haptik,Seattle,5.0
CAND_0014292,0.5932,0.697,0.25,0.6,0.8335,Software Engineer,Nykaa,"Noida, Uttar Pradesh",3.5
CAND_0003564,0.5931,0.6673,0.0833,1.0,0.6935,.NET Developer,CRED,"Hyderabad, Telangana",8.2
CAND_0004570,0.5931,0.7209,0.4167,0.85,0.333,Marketing Manager,Hooli,"Gurgaon, Haryana",7.8
CAND_0078604,0.5931,0.7216,0.4167,0.85,0.332,Business Analyst,Globex Inc,"Jaipur, Rajasthan",8.5
CAND_0028440,0.5931,0.7274,0.3333,0.85,0.426,Project Manager,Dunder Mifflin,"Trivandrum, Kerala",8.2
CAND_0078711,0.5931,0.7162,0.4167,0.7,0.491,Content Writer,Infosys,"Bangalore, Karnataka",7.8
CAND_0056495,0.5931,0.7276,0.3333,0.8,0.4755,Operations Manager,Pied Piper,"Delhi, Delhi",4.9
CAND_0091895,0.5931,0.7043,0.4167,0.6,0.612,Sales Executive,Acme Corp,"Bangalore, Karnataka",11.9
CAND_0012909,0.5931,0.7444,0.1667,0.85,0.6045,Senior Data Engineer,Meesho,"Jaipur, Rajasthan",5.8
CAND_0064947,0.593,0.6821,0.25,0.85,0.609,HR Manager,Hooli,"Indore, Madhya Pradesh",7.8
CAND_0088708,0.593,0.7016,0.3333,0.85,0.4705,Civil Engineer,Hooli,"Trivandrum, Kerala",6.3
CAND_0068809,0.593,0.6905,0.0833,1.0,0.6525,Software Engineer,Hooli,"Mumbai, Maharashtra",8.4
CAND_0092989,0.593,0.7166,0.25,0.7,0.6985,Data Scientist,PharmEasy,Dubai,6.1
CAND_0032374,0.5929,0.6689,0.1667,1.0,0.5855,Cloud Engineer,Dunder Mifflin,"Mumbai, Maharashtra",8.9
CAND_0034880,0.5929,0.6847,0.4167,0.85,0.3955,Project Manager,Pied Piper,"Trivandrum, Kerala",8.4
CAND_0024828,0.5929,0.7004,0.0833,1.0,0.6345,Software Engineer,HCL,"Hyderabad, Telangana",8.7
CAND_0054173,0.5929,0.728,0.1667,0.85,0.632,Computer Vision Engineer,Verloop.io,"Indore, Madhya Pradesh",5.1
CAND_0097472,0.5929,0.7598,0.25,0.85,0.4725,Junior ML Engineer,Flipkart,"Chennai, Tamil Nadu",5.8
CAND_0003669,0.5928,0.6995,0.1667,1.0,0.5315,QA Engineer,Stark Industries,"Mumbai, Maharashtra",6.9
CAND_0083348,0.5928,0.7517,0.25,1.0,0.336,Senior Software Engineer,Ola,"Hyderabad, Telangana",7.3
CAND_0044279,0.5928,0.7032,0.3333,0.7,0.6165,Mechanical Engineer,TCS,"Hyderabad, Telangana",7.2
CAND_0042132,0.5928,0.7092,0.1667,0.85,0.6645,Analytics Engineer,Zoho,"Bhubaneswar, Odisha",7.5
CAND_0071224,0.5928,0.7558,0.0833,1.0,0.537,Senior Data Engineer,Mindtree,"Mumbai, Maharashtra",5.6
CAND_0020311,0.5928,0.7294,0.4167,0.45,0.7165,Customer Support,Acme Corp,"Jaipur, Rajasthan",1.6
CAND_0024457,0.5927,0.6843,0.3333,1.0,0.3495,Sales Executive,Dunder Mifflin,"Hyderabad, Telangana",7.5
CAND_0080208,0.5927,0.6689,0.0833,1.0,0.689,Full Stack Developer,Wayne Enterprises,"Delhi, Delhi",5.8
CAND_0066909,0.5927,0.7303,0.4167,0.6,0.5645,Accountant,Dunder Mifflin,"Mumbai, Maharashtra",12.1
CAND_0061479,0.5927,0.7465,0.1667,0.85,0.5985,ML Engineer,BYJU'S,"Ahmedabad, Gujarat",5.0
CAND_0072298,0.5926,0.6701,0.25,1.0,0.478,Mobile Developer,Mindtree,"Mumbai, Maharashtra",6.0
CAND_0070695,0.5926,0.6657,0.1667,1.0,0.5895,Mobile Developer,Zomato,"Bangalore, Karnataka",6.0
CAND_0067775,0.5926,0.698,0.1667,1.0,0.533,Software Engineer,Globex Inc,"Delhi, Delhi",8.2
CAND_0003395,0.5926,0.6983,0.3333,0.85,0.4745,Graphic Designer,Pied Piper,"Coimbatore, Tamil Nadu",5.7
CAND_0084530,0.5926,0.7242,0.25,1.0,0.383,Operations Manager,Stark Industries,"Noida, Uttar Pradesh",7.7
CAND_0007046,0.5926,0.6819,0.1667,0.85,0.7115,Analytics Engineer,Wayne Enterprises,"Trivandrum, Kerala",5.3
CAND_0091712,0.5926,0.726,0.1667,0.8,0.684,Data Scientist,HCL,"Delhi, Delhi",4.8
CAND_0079958,0.5925,0.7189,0.3333,1.0,0.288,Sales Executive,Hooli,"Noida, Uttar Pradesh",5.4
CAND_0097368,0.5925,0.7096,0.1667,1.0,0.512,Senior Data Engineer,PhonePe,"Delhi, Delhi",8.0
CAND_0043064,0.5925,0.677,0.1667,0.85,0.7195,Backend Engineer,Razorpay,"Chennai, Tamil Nadu",5.8
CAND_0028710,0.5925,0.7133,0.3333,0.85,0.4475,Customer Support,Initech,"Kochi, Kerala",6.8
CAND_0045861,0.5925,0.7124,0.1667,0.85,0.6575,Backend Engineer,Stark Industries,"Coimbatore, Tamil Nadu",6.5
CAND_0061674,0.5925,0.732,0.25,0.8,0.569,Senior Data Engineer,Nykaa,"Mumbai, Maharashtra",4.7
CAND_0064564,0.5924,0.6492,0.25,1.0,0.5135,Full Stack Developer,HCL,"Pune, Maharashtra",8.3
CAND_0081253,0.5924,0.7259,0.3333,0.85,0.425,Mechanical Engineer,Acme Corp,"Bhubaneswar, Odisha",6.5
CAND_0081163,0.5924,0.7405,0.4167,0.7,0.445,Operations Manager,Hooli,London,5.8
CAND_0076482,0.5924,0.7108,0.25,0.7,0.7055,ML Engineer,Flipkart,Austin,6.6
CAND_0065221,0.5924,0.7315,0.3333,0.7,0.5655,Project Manager,Acme Corp,Dubai,5.0
CAND_0036520,0.5924,0.7202,0.3333,0.65,0.635,Data Scientist,Glance,"Indore, Madhya Pradesh",4.2
CAND_0067041,0.5923,0.7057,0.1667,1.0,0.518,Data Scientist,Saarthi.ai,"Noida, Uttar Pradesh",6.9
CAND_0010207,0.5923,0.7067,0.3333,0.85,0.458,HR Manager,Stark Industries,"Vizag, Andhra Pradesh",5.9
CAND_0083629,0.5923,0.6936,0.0,1.0,0.7475,HR Manager,Stark Industries,"Hyderabad, Telangana",8.0
CAND_0091275,0.5923,0.7076,0.4167,0.65,0.5525,Mechanical Engineer,Wayne Enterprises,"Ahmedabad, Gujarat",9.7
CAND_0013634,0.5922,0.668,0.3333,1.0,0.3755,Marketing Manager,Stark Industries,"Hyderabad, Telangana",6.9
CAND_0065991,0.5922,0.6892,0.0833,1.0,0.651,Data Scientist,Haptik,"Bangalore, Karnataka",5.4
CAND_0086254,0.5922,0.7135,0.3333,0.85,0.4455,Operations Manager,Stark Industries,"Kochi, Kerala",5.6
CAND_0090554,0.5922,0.723,0.4167,0.7,0.475,Sales Executive,Wayne Enterprises,Dubai,8.7
CAND_0089495,0.5922,0.7662,0.25,0.65,0.6575,Senior Software Engineer (ML),Swiggy,"Jaipur, Rajasthan",4.3
CAND_0045299,0.5921,0.6216,0.1667,1.0,0.6645,Mobile Developer,Acme Corp,"Bangalore, Karnataka",5.6
CAND_0019220,0.5921,0.7191,0.3333,0.85,0.4355,Accountant,Hooli,"Trivandrum, Kerala",7.6
CAND_0013090,0.5921,0.7113,0.4167,0.6,0.595,Civil Engineer,Dunder Mifflin,"Delhi, Delhi",3.4
CAND_0087120,0.5921,0.7438,0.25,0.85,0.4965,Senior Software Engineer (ML),Glance,"Indore, Madhya Pradesh",5.0
CAND_0061102,0.5921,0.7428,0.4167,0.6,0.5395,Civil Engineer,Acme Corp,"Mumbai, Maharashtra",2.1
CAND_0033842,0.5921,0.7788,0.1667,0.85,0.5395,Senior Software Engineer (ML),Rephrase.ai,"Gurgaon, Haryana",5.8
CAND_0015512,0.592,0.6471,0.1667,1.0,0.6195,Full Stack Developer,Razorpay,"Noida, Uttar Pradesh",6.2
CAND_0028318,0.592,0.698,0.3333,0.85,0.472,Data Scientist,Krutrim,"Coimbatore, Tamil Nadu",6.4
CAND_0070344,0.592,0.6853,0.0833,1.0,0.6565,Data Analyst,Unacademy,"Delhi, Delhi",6.2
CAND_0055300,0.592,0.7023,0.25,0.85,0.5685,Backend Engineer,Stark Industries,"Kochi, Kerala",6.6
CAND_0050689,0.592,0.691,0.1667,0.85,0.6925,Backend Engineer,Ola,"Indore, Madhya Pradesh",6.1
CAND_0067952,0.5919,0.6524,0.25,1.0,0.5055,Full Stack Developer,Initech,"Noida, Uttar Pradesh",9.0
CAND_0096636,0.5919,0.675,0.4167,0.85,0.4075,HR Manager,Dunder Mifflin,"Vizag, Andhra Pradesh",7.1
CAND_0042553,0.5919,0.6769,0.25,1.0,0.4625,Software Engineer,Mphasis,"Noida, Uttar Pradesh",8.5
CAND_0038157,0.5919,0.7018,0.4167,0.8,0.4105,Content Writer,Globex Inc,"Hyderabad, Telangana",10.0
CAND_0042620,0.5919,0.7039,0.25,0.85,0.565,Software Engineer,Acme Corp,"Indore, Madhya Pradesh",7.5
CAND_0026362,0.5919,0.7069,0.1667,0.85,0.664,Data Scientist,PhonePe,"Gurgaon, Haryana",5.0
CAND_0085767,0.5919,0.7342,0.1667,0.85,0.6165,Software Engineer,BYJU'S,"Ahmedabad, Gujarat",5.9
CAND_0006060,0.5919,0.752,0.0833,0.85,0.6895,Senior Software Engineer,Razorpay,"Kolkata, West Bengal",7.2
CAND_0039308,0.5919,0.7832,0.3333,0.7,0.4725,AI Research Engineer,BYJU'S,Singapore,5.6
CAND_0089735,0.5918,0.6549,0.1667,1.0,0.6045,Mobile Developer,Hooli,"Bangalore, Karnataka",9.0
CAND_0079610,0.5918,0.673,0.25,0.85,0.619,Data Analyst,PolicyBazaar,"Bhubaneswar, Odisha",6.8
CAND_0053492,0.5918,0.7373,0.4167,0.7,0.448,Content Writer,Initech,Sydney,7.6
CAND_0001086,0.5918,0.7306,0.1667,0.85,0.622,Senior Software Engineer,Dunder Mifflin,"Vizag, Andhra Pradesh",8.0
CAND_0063736,0.5918,0.7247,0.3333,0.45,0.824,Data Scientist,Krutrim,"Vizag, Andhra Pradesh",3.7
CAND_0058038,0.5917,0.6455,0.25,0.85,0.6665,Full Stack Developer,HCL,"Bhubaneswar, Odisha",7.3
CAND_0005644,0.5917,0.7126,0.4167,0.7,0.4905,Business Analyst,Infosys,"Pune, Maharashtra",8.7
CAND_0022801,0.5917,0.7365,0.4167,0.7,0.449,Civil Engineer,Infosys,"Pune, Maharashtra",7.2
CAND_0003813,0.5917,0.7234,0.1667,0.85,0.634,Data Engineer,Pied Piper,"Vizag, Andhra Pradesh",7.7
CAND_0092596,0.5917,0.7586,0.1667,0.85,0.5725,AI Specialist,Nykaa,"Kolkata, West Bengal",6.9
CAND_0033630,0.5916,0.6945,0.0833,1.0,0.6385,Software Engineer,HCL,"Bangalore, Karnataka",7.5
CAND_0043023,0.5916,0.7189,0.3333,0.8,0.4835,Graphic Designer,Stark Industries,"Delhi, Delhi",4.5
CAND_0003560,0.5916,0.7033,0.4167,0.6,0.6065,Business Analyst,Wayne Enterprises,"Mumbai, Maharashtra",12.8
CAND_0070762,0.5916,0.7176,0.4167,0.65,0.5315,Operations Manager,Dunder Mifflin,"Chandigarh, Chandigarh",4.6
CAND_0008417,0.5916,0.7247,0.4167,0.65,0.519,Business Analyst,Stark Industries,"Gurgaon, Haryana",10.3
CAND_0079228,0.5915,0.7234,0.0833,1.0,0.5875,Senior Software Engineer,Swiggy,"Hyderabad, Telangana",5.8
CAND_0032887,0.5915,0.7088,0.1667,0.7,0.809,ML Engineer,Niramai,Singapore,6.1
CAND_0071353,0.5914,0.6557,0.1667,1.0,0.601,Full Stack Developer,Mindtree,"Delhi, Delhi",6.7
CAND_0078790,0.5914,0.7008,0.25,0.8,0.618,Data Scientist,Vedantu,"Noida, Uttar Pradesh",4.5
CAND_0045408,0.5914,0.7236,0.25,0.8,0.578,Sales Executive,Pied Piper,"Noida, Uttar Pradesh",4.7
CAND_0051507,0.5914,0.7527,0.25,0.65,0.6775,Senior Software Engineer,BYJU'S,"Jaipur, Rajasthan",4.6
CAND_0083236,0.5913,0.6487,0.25,1.0,0.5085,Mobile Developer,Acme Corp,"Mumbai, Maharashtra",8.2
CAND_0012572,0.5913,0.6797,0.25,1.0,0.4545,Accountant,Wayne Enterprises,"Delhi, Delhi",6.3
CAND_0074823,0.5913,0.7171,0.4167,0.8,0.3805,Operations Manager,Globex Inc,"Noida, Uttar Pradesh",9.1
CAND_0037769,0.5913,0.7296,0.3333,0.85,0.413,Mechanical Engineer,Initech,"Trivandrum, Kerala",7.8
CAND_0019389,0.5913,0.7121,0.4167,0.7,0.4895,Content Writer,Wayne Enterprises,Austin,5.7
CAND_0023541,0.5913,0.7534,0.1667,0.85,0.58,AI Specialist,Sarvam AI,"Bhubaneswar, Odisha",5.0
CAND_0012287,0.5912,0.7026,0.4167,0.85,0.3555,Marketing Manager,Hooli,"Chandigarh, Chandigarh",6.0
CAND_0072440,0.5912,0.7308,0.3333,0.85,0.4105,Customer Support,Stark Industries,"Vizag, Andhra Pradesh",8.7
CAND_0091691,0.5912,0.727,0.3333,0.7,0.567,Mechanical Engineer,Stark Industries,San Francisco,5.6
CAND_0013097,0.5912,0.748,0.0,1.0,0.647,Senior Software Engineer,Meesho,"Hyderabad, Telangana",6.3
CAND_0066309,0.5912,0.7838,0.1667,0.85,0.526,Senior Software Engineer (ML),PharmEasy,"Trivandrum, Kerala",5.3
CAND_0039968,0.5911,0.685,0.25,0.85,0.5945,Analytics Engineer,Dunder Mifflin,"Kolkata, West Bengal",6.7
CAND_0052496,0.5911,0.7042,0.3333,0.85,0.4565,Analytics Engineer,Zomato,"Kochi, Kerala",7.4
CAND_0010618,0.5911,0.6947,0.1667,0.85,0.6815,QA Engineer,Razorpay,"Vizag, Andhra Pradesh",8.4
CAND_0072661,0.5911,0.7281,0.4167,0.7,0.4605,Accountant,Dunder Mifflin,Dubai,7.8
CAND_0003506,0.5911,0.7456,0.1667,0.85,0.5925,Computer Vision Engineer,Dream11,"Jaipur, Rajasthan",5.9
CAND_0069248,0.5911,0.7576,0.0833,0.85,0.6755,AI Research Engineer,Unacademy,"Vizag, Andhra Pradesh",5.4
CAND_0067112,0.591,0.6878,0.3333,0.85,0.4845,Accountant,Acme Corp,"Kolkata, West Bengal",6.3
CAND_0029759,0.591,0.7159,0.4167,0.6,0.5815,HR Manager,Dunder Mifflin,"Delhi, Delhi",13.1
CAND_0059283,0.591,0.7354,0.4167,0.6,0.547,Sales Executive,Acme Corp,"Delhi, Delhi",1.8
CAND_0069810,0.591,0.7668,0.0833,1.0,0.509,Senior Software Engineer,Unacademy,"Bangalore, Karnataka",6.5
CAND_0053064,0.591,0.746,0.3333,0.6,0.633,Civil Engineer,Hooli,"Bangalore, Karnataka",1.7
CAND_0066713,0.591,0.7943,0.1667,0.85,0.5065,Senior Software Engineer (ML),Flipkart,"Ahmedabad, Gujarat",5.7
CAND_0052942,0.5909,0.6831,0.1667,1.0,0.5505,QA Engineer,Zomato,"Hyderabad, Telangana",8.0
CAND_0024036,0.5909,0.6928,0.3333,0.85,0.4755,HR Manager,Initech,"Jaipur, Rajasthan",7.0
CAND_0084888,0.5909,0.7128,0.25,0.85,0.5445,ML Engineer,Glance,"Chennai, Tamil Nadu",6.8
CAND_0084036,0.5908,0.6813,0.3333,0.85,0.495,Accountant,Globex Inc,"Vizag, Andhra Pradesh",5.8
CAND_0024261,0.5908,0.7153,0.1667,1.0,0.494,Senior Data Engineer,HCL,"Delhi, Delhi",7.6
CAND_0026426,0.5908,0.6824,0.1667,0.85,0.7015,Analytics Engineer,Nykaa,"Jaipur, Rajasthan",7.9
CAND_0084935,0.5908,0.7032,0.25,0.85,0.561,Software Engineer,Freshworks,"Chandigarh, Chandigarh",7.9
CAND_0042359,0.5908,0.7036,0.1667,0.85,0.6645,Data Scientist,Aganitha,"Trivandrum, Kerala",6.9
CAND_0063306,0.5908,0.7041,0.3333,0.7,0.605,Business Analyst,Acme Corp,Berlin,5.5
CAND_0095042,0.5908,0.7529,0.0,1.0,0.6365,Senior Software Engineer (ML),BYJU'S,"Bangalore, Karnataka",5.1
CAND_0080291,0.5908,0.7489,0.0833,0.85,0.6895,Junior ML Engineer,Ola,"Vizag, Andhra Pradesh",6.5
CAND_0080538,0.5907,0.6825,0.3333,0.85,0.4925,Cloud Engineer,HCL,"Ahmedabad, Gujarat",7.1
CAND_0016565,0.5907,0.6929,0.3333,0.85,0.474,Data Analyst,PolicyBazaar,"Ahmedabad, Gujarat",7.1
CAND_0094763,0.5907,0.7136,0.3333,0.85,0.438,Marketing Manager,Pied Piper,"Ahmedabad, Gujarat",7.2
CAND_0020009,0.5907,0.7227,0.3333,0.85,0.422,Accountant,Initech,"Indore, Madhya Pradesh",5.5
CAND_0029552,0.5907,0.7273,0.4167,0.65,0.51,Civil Engineer,Dunder Mifflin,"Gurgaon, Haryana",10.5
CAND_0062533,0.5907,0.7236,0.3333,0.65,0.6205,Civil Engineer,Dunder Mifflin,"Kochi, Kerala",4.9
CAND_0001302,0.5907,0.742,0.25,0.7,0.6425,Computer Vision Engineer,Paytm,Sydney,5.8
CAND_0028284,0.5907,0.735,0.4167,0.45,0.6965,Civil Engineer,Wayne Enterprises,"Vizag, Andhra Pradesh",1.1
CAND_0023490,0.5906,0.6916,0.1667,0.85,0.6845,Analytics Engineer,Dream11,"Kochi, Kerala",7.6
CAND_0061292,0.5906,0.7131,0.25,0.85,0.5425,Operations Manager,Initech,"Coimbatore, Tamil Nadu",6.6
CAND_0094251,0.5906,0.7428,0.1667,0.85,0.595,Senior Software Engineer,Paytm,"Coimbatore, Tamil Nadu",7.2
CAND_0044213,0.5906,0.7124,0.25,0.6,0.794,AI Specialist,Haptik,"Bangalore, Karnataka",3.7
CAND_0072529,0.5905,0.6904,0.25,1.0,0.432,QA Engineer,HCL,"Mumbai, Maharashtra",7.9
CAND_0063510,0.5905,0.7213,0.4167,0.85,0.3195,Project Manager,Globex Inc,"Kochi, Kerala",5.5
CAND_0013593,0.5905,0.7168,0.3333,0.7,0.5815,Graphic Designer,Stark Industries,Berlin,7.6
